ID,Minted,Max Supply,CollectionName,Symbol,CollectionDescription,CollectionIcon,CollectionIcon s3,Link to alphaverse website,Collection Hero Image,Collection Hero Image s3,Name of NFT,item Static Image,item Static Image s3,Animated URL,Animated URL s3,ItemDescription,Prop 1,,Prop 2,,Prop 3,
133,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:038,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:038
134,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:037,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:037
135,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:036,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:036
136,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:035,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:035
137,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:034,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:034
138,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:033,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:033
139,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:032,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:032
140,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:031,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:031
141,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:030,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:030
142,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:029,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:029
143,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:028,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:028
144,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:027,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:027
145,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:026,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:026
146,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:025,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:025
147,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:024,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:024
148,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:023,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:023
149,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:022,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:022
150,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:021,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:021
151,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:020,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:020
152,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:019,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:019
153,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:018,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:018
154,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:017,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:017
155,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:016,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:016
156,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:015,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:015
157,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:014,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:014
158,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:013,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:013
159,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:012,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:012
160,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 043:011,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,043:011
161,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:050,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:050
162,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:049,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:049
163,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:048,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:048
164,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:047,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:047
165,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:046,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:046
166,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:045,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:045
167,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:044,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:044
168,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:043,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:043
169,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:042,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:042
170,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:041,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:041
171,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:040,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:040
172,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:039,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:039
173,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:038,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:038
174,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:037,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:037
175,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:036,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:036
176,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:035,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:035
